Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       3/281910      decltype ((({parm#2}.base)())-(({parm#1}.base)())) std::operator-<__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > > >(std::reverse_iterator<__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > > > const&, std::reverse_iterator<__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > > > const&) [212]
                0.00    0.00      99/281910      std::vector<unsigned char, std::allocator<unsigned char> >::_M_fill_insert(__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned long, unsigned char const&) [58]
                0.00    0.00   82019/281910      void std::vector<unsigned char, std::allocator<unsigned char> >::_M_realloc_append<unsigned char>(unsigned char&&) [36]
                0.00    0.00  199780/281910      void std::vector<unsigned char, std::allocator<unsigned char> >::_M_range_insert<__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > > >(__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, std::forward_iterator_tag) [6]
[81]     0.0    0.00    0.00  281910         __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >::difference_type __gnu_cxx::operator-<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >(__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > > const&, __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > > const&) [81]
                0.00    0.00  563820/1763280     __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >::base() const [66]
-----------------------------------------------
                0.00    0.00     202/200234      unsigned char* std::move_backward<unsigned char*, unsigned char*>(unsigned char*, unsigned char*, unsigned char*) [157]
                0.00    0.00  200032/200234      decltype (__miter_base(({parm#1}.base)())) std::__miter_base<unsigned char*>(std::move_iterator<unsigned char*>) [85]
[82]     0.0    0.00    0.00  200234         unsigned char* std::__miter_base<unsigned char*>(unsigned char*) [82]
-----------------------------------------------
                0.00    0.00  200032/200032      decltype (__miter_base(({parm#1}.base)())) std::__miter_base<unsigned char*>(std::move_iterator<unsigned char*>) [85]
[83]     0.0    0.00    0.00  200032         std::move_iterator<unsigned char*>::base() const [83]
-----------------------------------------------
                0.00    0.00      60/200032      std::move_iterator<unsigned char*> std::__make_move_if_noexcept_iterator<unsigned char, std::move_iterator<unsigned char*> >(unsigned char*) [168]
                0.00    0.00  199972/200032      std::move_iterator<unsigned char*> std::make_move_iterator<unsigned char*>(unsigned char*) [87]
[84]     0.0    0.00    0.00  200032         std::move_iterator<unsigned char*>::move_iterator(unsigned char*) [84]
                0.00    0.00  200032/400004      std::remove_reference<unsigned char*&>::type&& std::move<unsigned char*&>(unsigned char*&) [73]
-----------------------------------------------
                0.00    0.00  200032/200032      unsigned char* std::copy<std::move_iterator<unsigned char*>, unsigned char*>(std::move_iterator<unsigned char*>, std::move_iterator<unsigned char*>, unsigned char*) [117]
[85]     0.0    0.00    0.00  200032         decltype (__miter_base(({parm#1}.base)())) std::__miter_base<unsigned char*>(std::move_iterator<unsigned char*>) [85]
                0.00    0.00  200032/200032      std::move_iterator<unsigned char*>::base() const [83]
                0.00    0.00  200032/200234      unsigned char* std::__miter_base<unsigned char*>(unsigned char*) [82]
-----------------------------------------------
                0.00    0.00       1/200018      unsigned char* std::__copy_move_a<false, std::reverse_iterator<__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > > >, unsigned char*>(std::reverse_iterator<__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > > >, std::reverse_iterator<__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > > >, unsigned char*) [231]
                0.00    0.00       4/200018      unsigned char* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*>(__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*) [195]
                0.00    0.00     101/200018      unsigned char* std::__copy_move_backward_a<true, unsigned char*, unsigned char*>(unsigned char*, unsigned char*, unsigned char*) [158]
                0.00    0.00   99896/200018      unsigned char* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*>(__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char*) [18]
                0.00    0.00  100016/200018      unsigned char* std::__copy_move_a<true, unsigned char*, unsigned char*>(unsigned char*, unsigned char*, unsigned char*) [114]
[86]     0.0    0.00    0.00  200018         unsigned char* std::__niter_wrap<unsigned char*>(unsigned char* const&, unsigned char*) [86]
-----------------------------------------------
                0.00    0.00  199972/199972      unsigned char* std::__uninitialized_move_a<unsigned char*, unsigned char*, std::allocator<unsigned char> >(unsigned char*, unsigned char*, unsigned char*, std::allocator<unsigned char>&) [120]
[87]     0.0    0.00    0.00  199972         std::move_iterator<unsigned char*> std::make_move_iterator<unsigned char*>(unsigned char*) [87]
                0.00    0.00  199972/400004      std::remove_reference<unsigned char*&>::type&& std::move<unsigned char*&>(unsigned char*&) [73]
                0.00    0.00  199972/200032      std::move_iterator<unsigned char*>::move_iterator(unsigned char*) [84]
-----------------------------------------------
                0.00    0.00  165134/165134      Decimal::operator>=(Decimal&)::{lambda(bool)#1}::_FUN(bool) [90]
[88]     0.0    0.00    0.00  165134         Decimal::operator>=(Decimal&)::{lambda(bool)#1}::operator()(bool) const [88]
-----------------------------------------------
                0.00    0.00  165134/165134      Decimal::operator>=(Decimal&) [28]
[89]     0.0    0.00    0.00  165134         Decimal::operator>=(Decimal&)::{lambda(bool)#1}::operator bool (*)(bool)() const [89]
-----------------------------------------------
                0.00    0.00  165134/165134      Decimal::operator>=(Decimal&) [28]
[90]     0.0    0.00    0.00  165134         Decimal::operator>=(Decimal&)::{lambda(bool)#1}::_FUN(bool) [90]
                0.00    0.00  165134/165134      Decimal::operator>=(Decimal&)::{lambda(bool)#1}::operator()(bool) const [88]
-----------------------------------------------
                0.00    0.00       4/164354      std::vector<unsigned char, std::allocator<unsigned char> >::vector(std::vector<unsigned char, std::allocator<unsigned char> > const&) [49]
                0.00    0.00  164350/164354      std::vector<unsigned char, std::allocator<unsigned char> >::max_size() const [93]
[91]     0.0    0.00    0.00  164354         std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_get_Tp_allocator() const [91]
-----------------------------------------------
                0.00    0.00       1/164351      std::vector<unsigned char, std::allocator<unsigned char> >::_S_check_init_len(unsigned long, std::allocator<unsigned char> const&) [230]
                0.00    0.00  164350/164351      std::vector<unsigned char, std::allocator<unsigned char> >::max_size() const [93]
[92]     0.0    0.00    0.00  164351         std::vector<unsigned char, std::allocator<unsigned char> >::_S_max_size(std::allocator<unsigned char> const&) [92]
                0.00    0.00  164351/329452      unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [78]
-----------------------------------------------
                0.00    0.00     268/164350      std::vector<unsigned char, std::allocator<unsigned char> >::_M_default_append(unsigned long) [47]
                0.00    0.00  164082/164350      std::vector<unsigned char, std::allocator<unsigned char> >::_M_check_len(unsigned long, char const*) const [35]
[93]     0.0    0.00    0.00  164350         std::vector<unsigned char, std::allocator<unsigned char> >::max_size() const [93]
                0.00    0.00  164350/164351      std::vector<unsigned char, std::allocator<unsigned char> >::_S_max_size(std::allocator<unsigned char> const&) [92]
                0.00    0.00  164350/164354      std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_get_Tp_allocator() const [91]
-----------------------------------------------
                0.00    0.00  164033/164033      void std::_Destroy<unsigned char*>(unsigned char*, unsigned char*) [95]
[94]     0.0    0.00    0.00  164033         void std::_Destroy_aux<true>::__destroy<unsigned char*>(unsigned char*, unsigned char*) [94]
-----------------------------------------------
                0.00    0.00       1/164033      void std::vector<unsigned char, std::allocator<unsigned char> >::_M_range_insert<std::reverse_iterator<__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > > > >(__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, std::reverse_iterator<__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > > >, std::reverse_iterator<__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > > >, std::forward_iterator_tag) [61]
                0.00    0.00       3/164033      std::vector<unsigned char, std::allocator<unsigned char> >::_M_erase_at_end(unsigned char*) [207]
                0.00    0.00       4/164033      std::vector<unsigned char, std::allocator<unsigned char> >::_M_fill_insert(__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned long, unsigned char const&) [58]
                0.00    0.00      10/164033      void std::vector<unsigned char, std::allocator<unsigned char> >::_M_range_insert<__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > > >(__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, std::forward_iterator_tag) [6]
                0.00    0.00  164015/164033      std::vector<unsigned char, std::allocator<unsigned char> >::~vector() [103]
[95]     0.0    0.00    0.00  164033         void std::_Destroy<unsigned char*>(unsigned char*, unsigned char*) [95]
                0.00    0.00  164033/164033      void std::_Destroy_aux<true>::__destroy<unsigned char*>(unsigned char*, unsigned char*) [94]
-----------------------------------------------
                0.00    0.00       1/164030      void std::vector<unsigned char, std::allocator<unsigned char> >::_M_range_insert<std::reverse_iterator<__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > > > >(__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, std::reverse_iterator<__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > > >, std::reverse_iterator<__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > > >, std::forward_iterator_tag) [61]
                0.00    0.00       4/164030      std::vector<unsigned char, std::allocator<unsigned char> >::_M_fill_insert(__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned long, unsigned char const&) [58]
                0.00    0.00      10/164030      void std::vector<unsigned char, std::allocator<unsigned char> >::_M_range_insert<__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > > >(__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, std::forward_iterator_tag) [6]
                0.00    0.00  164015/164030      std::_Vector_base<unsigned char, std::allocator<unsigned char> >::~_Vector_base() [102]
[96]     0.0    0.00    0.00  164030         std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_deallocate(unsigned char*, unsigned long) [96]
                0.00    0.00   82027/82046       std::__new_allocator<unsigned char>::deallocate(unsigned char*, unsigned long) [130]
-----------------------------------------------
                0.00    0.00       1/164021      Decimal::operator/(Decimal&) [2]
                0.00    0.00       1/164021      std::vector<unsigned char, std::allocator<unsigned char> >::_S_check_init_len(unsigned long, std::allocator<unsigned char> const&) [230]
                0.00    0.00       4/164021      std::vector<unsigned char, std::allocator<unsigned char> >::vector(std::vector<unsigned char, std::allocator<unsigned char> > const&) [49]
                0.00    0.00  164015/164021      std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::~_Vector_impl() [100]
[97]     0.0    0.00    0.00  164021         std::__new_allocator<unsigned char>::~__new_allocator() [97]
-----------------------------------------------
                0.00    0.00  164019/164019      Decimal::Decimal(char const*)::{lambda(char const*, char const*)#2}::_FUN(char const*, char const*) [99]
[98]     0.0    0.00    0.00  164019         Decimal::Decimal(char const*)::{lambda(char const*, char const*)#2}::operator()(char const*, char const*) const [98]
-----------------------------------------------
                0.00    0.00  164019/164019      Decimal::Decimal(char const*) [27]
[99]     0.0    0.00    0.00  164019         Decimal::Decimal(char const*)::{lambda(char const*, char const*)#2}::_FUN(char const*, char const*) [99]
                0.00    0.00  164019/164019      Decimal::Decimal(char const*)::{lambda(char const*, char const*)#2}::operator()(char const*, char const*) const [98]
-----------------------------------------------
                0.00    0.00  164015/164015      std::_Vector_base<unsigned char, std::allocator<unsigned char> >::~_Vector_base() [102]
[100]    0.0    0.00    0.00  164015         std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::~_Vector_impl() [100]
                0.00    0.00  164015/164021      std::__new_allocator<unsigned char>::~__new_allocator() [97]
-----------------------------------------------
                0.00    0.00       5/164015      std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::_Vector_impl(std::allocator<unsigned char> const&) [190]
                0.00    0.00  164010/164015      std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::_Vector_impl() [104]
[101]    0.0    0.00    0.00  164015         std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl_data::_Vector_impl_data() [101]
-----------------------------------------------
                0.00    0.00  164015/164015      std::vector<unsigned char, std::allocator<unsigned char> >::~vector() [103]
[102]    0.0    0.00    0.00  164015         std::_Vector_base<unsigned char, std::allocator<unsigned char> >::~_Vector_base() [102]
                0.00    0.00  164015/164030      std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_deallocate(unsigned char*, unsigned long) [96]
                0.00    0.00  164015/164015      std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::~_Vector_impl() [100]
-----------------------------------------------
                0.00    0.00       1/164015      Decimal::operator/(Decimal&) [2]
                0.00    0.00  164014/164015      Decimal::~Decimal() [138]
[103]    0.0    0.00    0.00  164015         std::vector<unsigned char, std::allocator<unsigned char> >::~vector() [103]
                0.00    0.00  164015/446117      std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_get_Tp_allocator() [71]
                0.00    0.00  164015/164015      std::_Vector_base<unsigned char, std::allocator<unsigned char> >::~_Vector_base() [102]
                0.00    0.00  164015/164033      void std::_Destroy<unsigned char*>(unsigned char*, unsigned char*) [95]
-----------------------------------------------
                0.00    0.00  164010/164010      std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_base() [105]
[104]    0.0    0.00    0.00  164010         std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::_Vector_impl() [104]
                0.00    0.00  164010/164015      std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl_data::_Vector_impl_data() [101]
-----------------------------------------------
                0.00    0.00  164010/164010      std::vector<unsigned char, std::allocator<unsigned char> >::vector() [106]
[105]    0.0    0.00    0.00  164010         std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_base() [105]
                0.00    0.00  164010/164010      std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::_Vector_impl() [104]
-----------------------------------------------
                0.00    0.00  164010/164010      Decimal::Decimal(char const*) [27]
[106]    0.0    0.00    0.00  164010         std::vector<unsigned char, std::allocator<unsigned char> >::vector() [106]
                0.00    0.00  164010/164010      std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_base() [105]
-----------------------------------------------
                0.00    0.00      32/115840      std::reverse_iterator<__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > > >::operator*() const [171]
                0.00    0.00     342/115840      Decimal::findPeriod(std::vector<unsigned char, std::allocator<unsigned char> > const&) const [40]
                0.00    0.00    5374/115840      Decimal::isZero() const [42]
                0.00    0.00  110092/115840      Decimal::operator>=(Decimal&) [28]
[107]    0.0    0.00    0.00  115840         __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >::operator*() const [107]
-----------------------------------------------
                0.00    0.00  100020/100020      Decimal::printNumber() [48]
[108]    0.0    0.00    0.00  100020         bool __gnu_cxx::operator< <unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >(__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > > const&, __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > > const&) [108]
                0.00    0.00  200040/1763280     __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >::base() const [66]
-----------------------------------------------
                0.00    0.00  100018/100018      unsigned char* std::__copy_move_a2<true, unsigned char*, unsigned char*>(unsigned char*, unsigned char*, unsigned char*) [111]
[109]    0.0    0.00    0.00  100018         unsigned char* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<unsigned char, unsigned char>(unsigned char*, unsigned char*, unsigned char*) [109]
                0.00    0.00     102/102         void std::__copy_move<true, false, std::random_access_iterator_tag>::__assign_one<unsigned char, unsigned char>(unsigned char*, unsigned char*) [155]
-----------------------------------------------
                0.00    0.00       2/100018      __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > > std::__copy_move_a<true, __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > > >(__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >) [222]
                0.00    0.00  100016/100018      unsigned char* std::__copy_move_a<true, unsigned char*, unsigned char*>(unsigned char*, unsigned char*, unsigned char*) [114]
[110]    0.0    0.00    0.00  100018         unsigned char* std::__copy_move_a1<true, unsigned char*, unsigned char*>(unsigned char*, unsigned char*, unsigned char*) [110]
                0.00    0.00  100018/100018      unsigned char* std::__copy_move_a2<true, unsigned char*, unsigned char*>(unsigned char*, unsigned char*, unsigned char*) [111]
-----------------------------------------------
                0.00    0.00  100018/100018      unsigned char* std::__copy_move_a1<true, unsigned char*, unsigned char*>(unsigned char*, unsigned char*, unsigned char*) [110]
[111]    0.0    0.00    0.00  100018         unsigned char* std::__copy_move_a2<true, unsigned char*, unsigned char*>(unsigned char*, unsigned char*, unsigned char*) [111]
                0.00    0.00  100018/100018      unsigned char* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<unsigned char, unsigned char>(unsigned char*, unsigned char*, unsigned char*) [109]
-----------------------------------------------
                0.00    0.00  100017/100017      Decimal::printNumber() [48]
[112]    0.0    0.00    0.00  100017         __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >::operator++(int) [112]
                0.00    0.00  100017/1657041     __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >::__normal_iterator(unsigned char* const&) [67]
-----------------------------------------------
                0.00    0.00  100016/100016      unsigned char* std::uninitialized_copy<std::move_iterator<unsigned char*>, unsigned char*>(std::move_iterator<unsigned char*>, std::move_iterator<unsigned char*>, unsigned char*) [115]
[113]    0.0    0.00    0.00  100016         unsigned char* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<unsigned char*>, unsigned char*>(std::move_iterator<unsigned char*>, std::move_iterator<unsigned char*>, unsigned char*) [113]
                0.00    0.00  100016/100016      unsigned char* std::copy<std::move_iterator<unsigned char*>, unsigned char*>(std::move_iterator<unsigned char*>, std::move_iterator<unsigned char*>, unsigned char*) [117]
-----------------------------------------------
                0.00    0.00  100016/100016      unsigned char* std::copy<std::move_iterator<unsigned char*>, unsigned char*>(std::move_iterator<unsigned char*>, std::move_iterator<unsigned char*>, unsigned char*) [117]
[114]    0.0    0.00    0.00  100016         unsigned char* std::__copy_move_a<true, unsigned char*, unsigned char*>(unsigned char*, unsigned char*, unsigned char*) [114]
                0.00    0.00  300048/746221      unsigned char* std::__niter_base<unsigned char*>(unsigned char*) [68]
                0.00    0.00  100016/100018      unsigned char* std::__copy_move_a1<true, unsigned char*, unsigned char*>(unsigned char*, unsigned char*, unsigned char*) [110]
                0.00    0.00  100016/200018      unsigned char* std::__niter_wrap<unsigned char*>(unsigned char* const&, unsigned char*) [86]
-----------------------------------------------
                0.00    0.00  100016/100016      unsigned char* std::__uninitialized_copy_a<std::move_iterator<unsigned char*>, unsigned char*, unsigned char>(std::move_iterator<unsigned char*>, std::move_iterator<unsigned char*>, unsigned char*, std::allocator<unsigned char>&) [116]
[115]    0.0    0.00    0.00  100016         unsigned char* std::uninitialized_copy<std::move_iterator<unsigned char*>, unsigned char*>(std::move_iterator<unsigned char*>, std::move_iterator<unsigned char*>, unsigned char*) [115]
                0.00    0.00  100016/100016      unsigned char* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<unsigned char*>, unsigned char*>(std::move_iterator<unsigned char*>, std::move_iterator<unsigned char*>, unsigned char*) [113]
-----------------------------------------------
                0.00    0.00      30/100016      unsigned char* std::__uninitialized_move_if_noexcept_a<unsigned char*, unsigned char*, std::allocator<unsigned char> >(unsigned char*, unsigned char*, unsigned char*, std::allocator<unsigned char>&) [172]
                0.00    0.00   99986/100016      unsigned char* std::__uninitialized_move_a<unsigned char*, unsigned char*, std::allocator<unsigned char> >(unsigned char*, unsigned char*, unsigned char*, std::allocator<unsigned char>&) [120]
[116]    0.0    0.00    0.00  100016         unsigned char* std::__uninitialized_copy_a<std::move_iterator<unsigned char*>, unsigned char*, unsigned char>(std::move_iterator<unsigned char*>, std::move_iterator<unsigned char*>, unsigned char*, std::allocator<unsigned char>&) [116]
                0.00    0.00  100016/100016      unsigned char* std::uninitialized_copy<std::move_iterator<unsigned char*>, unsigned char*>(std::move_iterator<unsigned char*>, std::move_iterator<unsigned char*>, unsigned char*) [115]
-----------------------------------------------
                0.00    0.00  100016/100016      unsigned char* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<unsigned char*>, unsigned char*>(std::move_iterator<unsigned char*>, std::move_iterator<unsigned char*>, unsigned char*) [113]
[117]    0.0    0.00    0.00  100016         unsigned char* std::copy<std::move_iterator<unsigned char*>, unsigned char*>(std::move_iterator<unsigned char*>, std::move_iterator<unsigned char*>, unsigned char*) [117]
                0.00    0.00  200032/200032      decltype (__miter_base(({parm#1}.base)())) std::__miter_base<unsigned char*>(std::move_iterator<unsigned char*>) [85]
                0.00    0.00  100016/100016      unsigned char* std::__copy_move_a<true, unsigned char*, unsigned char*>(unsigned char*, unsigned char*, unsigned char*) [114]
-----------------------------------------------
                0.00    0.00     112/100007      Decimal::operator>>=(unsigned long) [43]
                0.00    0.00   99895/100007      Decimal::operator/(Decimal&) [2]
[118]    0.0    0.00    0.00  100007         __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >::__normal_iterator<unsigned char*, void>(__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > > const&) [118]
                0.00    0.00  100007/1763280     __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >::base() const [66]
-----------------------------------------------
                0.00    0.00       3/100007      __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > > std::vector<unsigned char, std::allocator<unsigned char> >::insert<std::reverse_iterator<__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > > >, void>(__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, std::reverse_iterator<__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > > >, std::reverse_iterator<__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > > >) [54]
                0.00    0.00       6/100007      std::vector<unsigned char, std::allocator<unsigned char> >::erase(__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >) [55]
                0.00    0.00     103/100007      std::vector<unsigned char, std::allocator<unsigned char> >::insert(__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned long, unsigned char const&) [44]
                0.00    0.00   99895/100007      __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > > std::vector<unsigned char, std::allocator<unsigned char> >::insert<__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, void>(__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >) [4]
[119]    0.0    0.00    0.00  100007         __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >::difference_type __gnu_cxx::operator-<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >(__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > > const&, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > > const&) [119]
                0.00    0.00  200014/376142      __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >::base() const [76]
-----------------------------------------------
                0.00    0.00       2/99986       void std::vector<unsigned char, std::allocator<unsigned char> >::_M_range_insert<std::reverse_iterator<__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > > > >(__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, std::reverse_iterator<__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > > >, std::reverse_iterator<__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > > >, std::forward_iterator_tag) [61]
                0.00    0.00      99/99986       std::vector<unsigned char, std::allocator<unsigned char> >::_M_fill_insert(__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned long, unsigned char const&) [58]
